timestamp,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
5646.025962,65182.0234375,35827.3671875,-4934.90771484375,-187500.015625,-187500.015625,-187500.015625,124387.4140625,15455.650390625
5646.029962,63420.97265625,33932.78515625,-6299.97314453125,-187500.015625,-187500.015625,-187500.015625,122649.1640625,14014.56640625
5646.0339619999995,83113.9296875,53475.05078125,13768.048828125,-187500.015625,-187500.015625,-187500.015625,142470.375,34052.83984375
5646.037961999999,87799.890625,58299.875,18007.99609375,-187500.015625,-187500.015625,-187500.015625,147160.671875,38398.30859375
5646.041961999999,68030.75,38676.5859375,-2121.5380859375,-187500.015625,-187500.015625,-187500.015625,127241.0859375,18286.6328125
5646.045961999999,61848.83984375,32388.326171875,-7970.22998046875,-187500.015625,-187500.015625,-187500.015625,121057.09375,12361.5205078125
5646.049961999999,79308.1015625,49672.68359375,9928.1533203125,-187500.015625,-187500.015625,-187500.015625,138636.046875,30215.78125
5646.053961999999,89708.75,60157.53125,20024.212890625,-187500.015625,-187500.015625,-187500.015625,149088.4375,40405.8984375
5646.057961999999,71406.421875,42042.6484375,1258.7608642578125,-187500.015625,-187500.015625,-187500.015625,130645.296875,21673.212890625
5646.061961999999,61136.55859375,31705.48046875,-8773.6181640625,-187500.015625,-187500.015625,-187500.015625,120336.71875,11578.0029296875
5646.0595088,75369.03125,45754.35546875,5942.56884765625,-187500.015625,-187500.015625,-187500.015625,134676.125,26233.1015625
5646.0635088,90497.046875,60910.62890625,20937.83984375,-187500.015625,-187500.015625,-187500.015625,149893.765625,41299.8984375
5646.0675088,75141.4921875,45767.6796875,5024.24755859375,-187500.015625,-187500.015625,-187500.015625,134410.34375,25458.546875
5646.0715088,61180.32421875,31777.630859375,-8799.5693359375,-187500.015625,-187500.015625,-187500.015625,120380.4140625,11577.4658203125
5646.0755088,71418.296875,41835.0,1933.1800537109375,-187500.015625,-187500.015625,-187500.015625,130710.5,22234.419921875
5646.0795087999995,89927.53125,60311.30859375,20469.81640625,-187500.015625,-187500.015625,-187500.015625,149333.6875,40814.10546875
