timestamp,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
6208.587843,50373.390625,19550.1328125,-22023.53125,-187500.015625,-187500.015625,-187500.015625,106932.734375,-354.0516357421875
6208.591843,67744.3125,36734.421875,-4166.5888671875,-187500.015625,-187500.015625,-187500.015625,124428.3359375,17438.673828125
6208.595843,80408.9453125,49470.98046875,8222.8271484375,-187500.015625,-187500.015625,-187500.015625,137148.046875,29929.521484375
6208.599843,62016.14453125,31277.0859375,-10703.2666015625,-187500.015625,-187500.015625,-187500.015625,118602.0234375,11069.4775390625
6208.603843,49841.52734375,19040.310546875,-22661.25,-187500.015625,-187500.015625,-187500.015625,106379.6171875,-958.9345703125
6208.607843,63512.63671875,32516.177734375,-8464.5380859375,-187500.015625,-187500.015625,-187500.015625,120160.6953125,13147.1845703125
6208.611843,80720.5546875,49736.23046875,8644.6708984375,-187500.015625,-187500.015625,-187500.015625,137464.90625,30328.701171875
6208.615843,65830.1796875,35066.109375,-6853.53662109375,-187500.015625,-187500.015625,-187500.015625,122439.5234375,14918.4931640625
6208.6198429999995,50070.90234375,19290.248046875,-22507.916015625,-187500.015625,-187500.015625,-187500.015625,106602.21875,-792.6822509765625
6208.623842999999,59496.41015625,28527.0625,-12565.546875,-187500.015625,-187500.015625,-187500.015625,116122.9921875,9061.7099609375
6208.6236715,79775.859375,48758.51953125,7786.69970703125,-187500.015625,-187500.015625,-187500.015625,136522.53125,29451.6875
6208.627671499999,69812.5703125,39023.171875,-2807.066162109375,-187500.015625,-187500.015625,-187500.015625,126453.1640625,18964.806640625
6208.631671499999,51269.359375,20510.095703125,-21372.224609375,-187500.015625,-187500.015625,-187500.015625,107801.8359375,356.8902893066406
6208.635671499999,56064.56640625,25132.48046875,-16086.5947265625,-187500.015625,-187500.015625,-187500.015625,112670.2265625,5551.279296875
6208.639671499999,77796.546875,46764.02734375,5873.23388671875,-187500.015625,-187500.015625,-187500.015625,134539.515625,27515.310546875
6208.643671499999,73532.0546875,42709.01953125,1000.9334716796875,-187500.015625,-187500.015625,-187500.015625,130205.171875,22761.630859375
6208.647671499999,53263.8046875,22521.796875,-19425.923828125,-187500.015625,-187500.015625,-187500.015625,109798.5859375,2311.8857421875
6208.651671499999,53497.76171875,22605.458984375,-18745.08984375,-187500.015625,-187500.015625,-187500.015625,110079.4609375,2901.68115234375
6208.655671499999,74835.1171875,43803.13671875,2931.900634765625,-187500.015625,-187500.015625,-187500.015625,131557.1875,24562.51171875
6208.659671499999,76750.015625,45889.40625,4330.046875,-187500.015625,-187500.015625,-187500.015625,133450.90625,26077.01953125
6208.6592858,55896.37109375,25161.671875,-16827.466796875,-187500.015625,-187500.015625,-187500.015625,112443.0,4923.50830078125
