timestamp,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
7387.0301065,57270.30859375,25564.5625,-16705.158203125,-187500.015625,-187500.015625,-187500.015625,113022.3359375,7784.978515625
7387.0341065,70869.0234375,38903.27734375,-2498.45556640625,-187500.015625,-187500.015625,-187500.015625,126753.140625,21874.109375
7387.0381065,93380.0,61407.1484375,20010.3984375,-187500.015625,-187500.015625,-187500.015625,149393.359375,44453.88671875
7387.0421065,78887.265625,47222.28515625,4786.98388671875,-187500.015625,-187500.015625,-187500.015625,134745.921875,29373.791015625
7387.0461065,58268.33984375,26598.642578125,-15793.18359375,-187500.015625,-187500.015625,-187500.015625,114015.109375,8724.82421875
7387.0501065,66334.96875,34417.3046875,-7139.97412109375,-187500.015625,-187500.015625,-187500.015625,122191.1328125,17251.43359375
7387.0541065,91511.0625,59511.87890625,18225.947265625,-187500.015625,-187500.015625,-187500.015625,147525.421875,42645.00390625
7387.0581065,83414.65625,51720.83984375,9417.1025390625,-187500.015625,-187500.015625,-187500.015625,139309.65625,33982.765625
7387.0621065,60204.0,28563.875,-13902.13671875,-187500.015625,-187500.015625,-187500.015625,115946.3203125,10603.421875
7387.0661064999995,62704.15234375,30833.91796875,-10862.3662109375,-187500.015625,-187500.015625,-187500.015625,118525.828125,13516.94921875
7387.062878,88409.734375,56382.0078125,15188.591796875,-187500.015625,-187500.015625,-187500.015625,144402.75,39555.81640625
7387.066878,87475.25,55717.15625,13588.765625,-187500.015625,-187500.015625,-187500.015625,143405.375,38130.53515625
7387.0708779999995,62981.76171875,31356.94921875,-11183.248046875,-187500.015625,-187500.015625,-187500.015625,118734.2734375,13343.7236328125
7387.074877999999,59942.10546875,28126.51953125,-13742.34375,-187500.015625,-187500.015625,-187500.015625,115742.9453125,10664.12890625
7387.078877999999,84307.875,52283.4140625,11098.78125,-187500.015625,-187500.015625,-187500.015625,140285.140625,35452.8828125
7387.082877999999,90757.875,58943.203125,17032.251953125,-187500.015625,-187500.015625,-187500.015625,146732.78125,41539.375
7387.086877999999,66605.1328125,34996.125,-7573.15087890625,-187500.015625,-187500.015625,-187500.015625,122385.9921875,16975.76953125
7387.090877999999,58195.26953125,26437.28515625,-15579.0322265625,-187500.015625,-187500.015625,-187500.015625,113989.9375,8850.3740234375
7387.094877999999,79605.5390625,47605.05859375,6398.8349609375,-187500.015625,-187500.015625,-187500.015625,135568.9375,30733.939453125
7387.098877999999,92887.8828125,61024.59765625,19303.748046875,-187500.015625,-187500.015625,-187500.015625,148893.640625,43796.41015625
7387.0963656,70638.7578125,39028.91796875,-3539.2646484375,-187500.015625,-187500.015625,-187500.015625,126445.8515625,21038.333984375
7387.1003656,57269.05859375,25549.162109375,-16606.943359375,-187500.015625,-187500.015625,-187500.015625,113046.2734375,7855.25244140625
7387.1043656,74601.453125,42620.015625,1333.5274658203125,-187500.015625,-187500.015625,-187500.015625,130533.15625,25683.697265625
