timestamp,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
1506.9531482999998,41005.50390625,22562.341796875,-11849.1962890625,-187500.015625,-187500.015625,-187500.015625,120200.1015625,-2038.2332763671875
1506.9571482999997,17840.1796875,-288.9857177734375,-35819.49609375,-187500.015625,-187500.015625,-187500.015625,97042.9140625,-25955.6953125
1506.9611482999996,-1258.0679931640625,-19350.888671875,-54653.34375,-187500.015625,-187500.015625,-187500.015625,77836.6171875,-44850.921875
1506.9651482999996,16017.505859375,-2338.75244140625,-36623.35546875,-187500.015625,-187500.015625,-187500.015625,95074.84375,-26880.005859375
1506.9691482999995,41677.80078125,23203.30078125,-11017.5322265625,-187500.015625,-187500.015625,-187500.015625,120844.390625,-1231.89404296875
1506.9731482999994,24004.431640625,5816.01318359375,-29588.94921875,-187500.015625,-187500.015625,-187500.015625,103209.3125,-19731.404296875
1506.9771482999993,245.55625915527344,-17852.025390625,-53286.42578125,-187500.015625,-187500.015625,-187500.015625,79334.7421875,-43463.68359375
1506.9811482999992,11296.146484375,-7030.16015625,-41486.04296875,-187500.015625,-187500.015625,-187500.015625,90327.6015625,-31734.0234375
1506.985148299999,40503.3515625,22000.21875,-12098.373046875,-187500.015625,-187500.015625,-187500.015625,119631.765625,-2313.56201171875
1506.989148299999,29855.58203125,11609.2724609375,-23662.138671875,-187500.015625,-187500.015625,-187500.015625,109068.7109375,-13777.771484375
1506.9855952999999,2517.208740234375,-15561.4853515625,-51114.50390625,-187500.015625,-187500.015625,-187500.015625,81624.3046875,-41270.3046875
1506.9895952999998,6709.56884765625,-11555.7177734375,-46209.4609375,-187500.015625,-187500.015625,-187500.015625,85743.171875,-36443.3125
1506.9935952999997,37349.00390625,18856.513671875,-15165.1220703125,-187500.015625,-187500.015625,-187500.015625,116457.640625,-5392.62646484375
1506.9975952999996,34922.6328125,16624.7578125,-18426.689453125,-187500.015625,-187500.015625,-187500.015625,114147.34375,-8564.3388671875
1507.0015952999995,5739.615234375,-12342.8125,-47945.41015625,-187500.015625,-187500.015625,-187500.015625,84872.0078125,-38094.32421875
1507.0055952999994,2980.359375,-15228.154296875,-50070.87890625,-187500.015625,-187500.015625,-187500.015625,82024.953125,-40292.73046875
1507.0095952999993,32682.83203125,14226.4833984375,-19764.91015625,-187500.015625,-187500.015625,-187500.015625,111784.78125,-10016.21875
1507.0135952999992,38963.6953125,20618.43359375,-14214.591796875,-187500.015625,-187500.015625,-187500.015625,118190.8359375,-4351.79541015625
1507.0175952999991,9755.642578125,-8338.4521484375,-43978.93359375,-187500.015625,-187500.015625,-187500.015625,88904.375,-34107.35546875
1507.021595299999,374.6376037597656,-17803.09765625,-52826.046875,-187500.015625,-187500.015625,-187500.015625,79413.421875,-43039.7578125
1507.0295961,27052.896484375,8610.361328125,-25443.83984375,-187500.015625,-187500.015625,-187500.015625,106114.1953125,-15697.33984375
1507.0335960999998,41541.92578125,23137.162109375,-11458.15234375,-187500.015625,-187500.015625,-187500.015625,120744.9921875,-1628.70458984375
1507.0375960999997,14337.7275390625,-3772.728515625,-39389.44921875,-187500.015625,-187500.015625,-187500.015625,93512.4140625,-29519.859375
1507.0415960999997,-1355.6109619140625,-19479.03125,-54697.69140625,-187500.015625,-187500.015625,-187500.015625,77702.6640625,-44889.6796875
1507.0455960999996,20795.572265625,2394.810546875,-31773.02734375,-187500.015625,-187500.015625,-187500.015625,99840.171875,-22026.212890625
1507.0495960999995,42414.9609375,23959.818359375,-10426.9990234375,-187500.015625,-187500.015625,-187500.015625,121593.421875,-603.8323974609375
1507.0535960999994,19251.490234375,1111.5299072265625,-34431.36328125,-187500.015625,-187500.015625,-187500.015625,98445.9765625,-24560.990234375
1507.0575960999993,-1755.3494873046875,-19853.646484375,-55210.3515625,-187500.015625,-187500.015625,-187500.015625,77325.5,-45397.890625
1507.0615960999992,14500.6044921875,-3861.0849609375,-38181.62890625,-187500.015625,-187500.015625,-187500.015625,93529.9375,-28431.6875
1507.065596099999,41658.17578125,23173.484375,-11030.1162109375,-187500.015625,-187500.015625,-187500.015625,120810.5078125,-1233.1234130859375
1507.0645663,24573.865234375,6378.36083984375,-29044.728515625,-187500.015625,-187500.015625,-187500.015625,103782.75,-19163.73828125
1507.0685663,-917.6285400390625,-18999.654296875,-54490.4921875,-187500.015625,-187500.015625,-187500.015625,78175.3125,-44659.0546875
1507.0725662999998,8720.130859375,-9577.5888671875,-44081.55078125,-187500.015625,-187500.015625,-187500.015625,87757.6015625,-34329.28515625
1507.0765662999997,39005.58203125,20517.828125,-13554.1875,-187500.015625,-187500.015625,-187500.015625,118142.0703125,-3777.310791015625
1507.0805662999996,29500.904296875,11257.43359375,-23993.525390625,-187500.015625,-187500.015625,-187500.015625,108724.6484375,-14113.2041015625
1507.0845662999996,1035.444580078125,-17039.919921875,-52642.5390625,-187500.015625,-187500.015625,-187500.015625,80152.1484375,-42774.17578125
1507.0885662999995,3882.922607421875,-14367.90234375,-49095.98828125,-187500.015625,-187500.015625,-187500.015625,82918.8046875,-39298.66015625
1507.0925662999994,34950.83984375,16461.6796875,-17517.173828125,-187500.015625,-187500.015625,-187500.015625,114064.484375,-7779.4130859375
1507.0965662999993,33989.13671875,15684.6884765625,-19323.73046875,-187500.015625,-187500.015625,-187500.015625,113223.859375,-9476.2236328125
1507.1005662999992,4105.412109375,-13972.8798828125,-49607.26171875,-187500.015625,-187500.015625,-187500.015625,83238.34375,-39753.828125
1507.0983956999999,113.05512237548828,-18101.6953125,-52999.5859375,-187500.015625,-187500.015625,-187500.015625,79149.46875,-43201.67578125
1507.1023956999998,29744.673828125,11260.5625,-22765.564453125,-187500.015625,-187500.015625,-187500.015625,108810.015625,-12993.716796875
1507.1063956999997,37473.078125,19113.087890625,-15676.6416015625,-187500.015625,-187500.015625,-187500.015625,116676.125,-5848.42333984375
1507.1103956999996,8200.6982421875,-9888.0986328125,-45537.140625,-187500.015625,-187500.015625,-187500.015625,87354.7265625,-35678.61328125
1507.1143956999995,-2382.025390625,-20534.994140625,-55609.484375,-187500.015625,-187500.015625,-187500.015625,76666.171875,-45823.24609375
1507.1183956999994,23985.8125,5551.18994140625,-28497.400390625,-187500.015625,-187500.015625,-187500.015625,103047.2890625,-18778.908203125
1507.1223956999993,39875.890625,21461.51953125,-13093.9873046875,-187500.015625,-187500.015625,-187500.015625,119078.828125,-3270.529541015625
1507.1263956999992,13151.38671875,-4959.67333984375,-40561.01953125,-187500.015625,-187500.015625,-187500.015625,92335.2578125,-30703.787109375
1507.130395699999,-3471.896484375,-21589.70703125,-56828.328125,-187500.015625,-187500.015625,-187500.015625,75592.6171875,-47029.703125
1507.134395699999,18001.37890625,-392.51898193359375,-34568.8515625,-187500.015625,-187500.015625,-187500.015625,97048.96875,-24835.3359375
1507.1484701,40880.24609375,22418.1953125,-11900.203125,-187500.015625,-187500.015625,-187500.015625,120065.2578125,-2105.46728515625
1507.1524700999998,18747.4140625,596.41162109375,-34912.21875,-187500.015625,-187500.015625,-187500.015625,97950.2578125,-25050.158203125
1507.1564700999998,-3206.11181640625,-21293.03125,-56676.06640625,-187500.015625,-187500.015625,-187500.015625,75867.765625,-46868.14453125
1507.1604700999997,12105.2802734375,-6231.7109375,-40580.95703125,-187500.015625,-187500.015625,-187500.015625,91144.984375,-30838.1875
1507.1644700999996,40010.80859375,21532.888671875,-12641.38671875,-187500.015625,-187500.015625,-187500.015625,119172.53125,-2849.48974609375
1507.1684700999995,24294.06640625,6099.791015625,-29290.060546875,-187500.015625,-187500.015625,-187500.015625,103512.2890625,-19417.943359375
1507.1724700999994,-1727.6334228515625,-19796.8515625,-55300.62890625,-187500.015625,-187500.015625,-187500.015625,77374.8125,-45476.6796875
