timestamp,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
5951.0687409,76418.734375,46577.68359375,5483.53125,-187500.015625,-187500.015625,-187500.015625,134590.9375,26582.4609375
5951.0727409,71004.4921875,41044.77734375,437.0883483886719,-187500.015625,-187500.015625,-187500.015625,129181.484375,21452.04296875
5951.0767409,90678.03125,60537.91015625,20544.60546875,-187500.015625,-187500.015625,-187500.015625,148985.03125,41529.83203125
5951.0807409,99873.671875,69856.375,29373.365234375,-187500.015625,-187500.015625,-187500.015625,158219.78125,50464.47265625
5951.0847409,79778.8515625,49943.83203125,8857.4375,-187500.015625,-187500.015625,-187500.015625,137975.359375,29948.029296875
5951.0887409,69915.71875,39995.2265625,-722.989501953125,-187500.015625,-187500.015625,-187500.015625,128083.8984375,20289.326171875
5951.0927409,86387.75,56272.9296875,16243.59375,-187500.015625,-187500.015625,-187500.015625,144670.078125,37195.89453125
5951.0967408999995,101039.1796875,70969.3828125,30688.677734375,-187500.015625,-187500.015625,-187500.015625,159409.421875,51730.54296875
5951.100740899999,83643.0,53799.6875,12745.2109375,-187500.015625,-187500.015625,-187500.015625,141875.125,33845.90625
5951.104740899999,69852.0625,39974.640625,-870.578125,-187500.015625,-187500.015625,-187500.015625,128022.0078125,20165.4765625
5951.091028,82205.3828125,52127.64453125,12001.8583984375,-187500.015625,-187500.015625,-187500.015625,140482.6875,32962.1640625
5951.095028,100942.8046875,70850.421875,30716.080078125,-187500.015625,-187500.015625,-187500.015625,159329.578125,51727.92578125
5951.099028,87681.21875,57815.9375,16828.94140625,-187500.015625,-187500.015625,-187500.015625,145944.578125,37935.671875
5951.1030279999995,70518.859375,40655.1875,-286.9293518066406,-187500.015625,-187500.015625,-187500.015625,128687.015625,20771.900390625
5951.107027999999,78330.34375,48281.64453125,8047.18701171875,-187500.015625,-187500.015625,-187500.015625,136584.640625,29009.501953125
5951.111027999999,99613.5703125,69491.3515625,29476.408203125,-187500.015625,-187500.015625,-187500.015625,158002.78125,50459.95703125
5951.115027999999,91632.046875,61740.19140625,20865.64453125,-187500.015625,-187500.015625,-187500.015625,149940.171875,41966.2734375
5951.119027999999,72020.4921875,42180.89453125,1173.3995361328125,-187500.015625,-187500.015625,-187500.015625,130202.9609375,22239.11328125
5951.123027999999,75091.4453125,45085.234375,4716.17333984375,-187500.015625,-187500.015625,-187500.015625,133331.90625,25696.66015625
5951.127027999999,97170.5,67037.0390625,27070.869140625,-187500.015625,-187500.015625,-187500.015625,155545.03125,48049.43359375
5951.1271347,95351.671875,65420.046875,24673.5546875,-187500.015625,-187500.015625,-187500.015625,153680.40625,45772.50390625
5951.1311347,74320.8671875,44500.08984375,3423.19189453125,-187500.015625,-187500.015625,-187500.015625,132502.390625,24504.015625
5951.1351347,72466.2109375,42494.375,1993.1944580078125,-187500.015625,-187500.015625,-187500.015625,130673.59375,22984.521484375
5951.1391347,93873.4375,63727.70703125,23789.095703125,-187500.015625,-187500.015625,-187500.015625,152218.53125,44756.5078125
5951.1431347,98422.5078125,68427.71875,27848.41796875,-187500.015625,-187500.015625,-187500.015625,156765.1875,48940.796875
5951.1471347,77235.9140625,47401.65625,6292.59716796875,-187500.015625,-187500.015625,-187500.015625,135414.203125,27400.556640625
5951.1511347,70660.8828125,40712.765625,77.94053649902344,-187500.015625,-187500.015625,-187500.015625,128839.6328125,21097.56640625
5951.1551346999995,89809.265625,59668.85546875,19704.001953125,-187500.015625,-187500.015625,-187500.015625,148122.4375,40669.421875
