timestamp,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
6754.4859552,81841.7421875,50534.34375,9672.2705078125,-187500.015625,-187500.015625,-187500.015625,138175.953125,32428.603515625
6754.4899552,92646.90625,61432.00390625,20190.912109375,-187500.015625,-187500.015625,-187500.015625,149028.640625,43042.5546875
6754.4939552,74691.546875,43661.78515625,1758.43408203125,-187500.015625,-187500.015625,-187500.015625,130927.1953125,24671.474609375
6754.4979551999995,63929.453125,32816.80859375,-8781.7099609375,-187500.015625,-187500.015625,-187500.015625,120130.078125,14063.2255859375
6754.501955199999,77524.2734375,46225.7109375,5297.54248046875,-187500.015625,-187500.015625,-187500.015625,133832.765625,28055.9765625
6754.505955199999,92825.1171875,61565.890625,20471.046875,-187500.015625,-187500.015625,-187500.015625,149215.84375,43301.23046875
6754.509955199999,78127.84375,47085.4921875,5232.07421875,-187500.015625,-187500.015625,-187500.015625,134390.203125,28140.01953125
6754.513955199999,64131.3359375,33050.78515625,-8640.71484375,-187500.015625,-187500.015625,-187500.015625,120330.6640625,14211.9990234375
6754.517955199999,73735.34375,42466.99609375,1439.2288818359375,-187500.015625,-187500.015625,-187500.015625,130025.1484375,24208.056640625
6754.521955199999,92192.140625,60903.40625,19932.033203125,-187500.015625,-187500.015625,-187500.015625,148593.96875,42741.09375
6754.5262655,81798.2421875,50728.0,8960.92578125,-187500.015625,-187500.015625,-187500.015625,138096.296875,31868.177734375
6754.5302655,64983.5859375,33918.52734375,-7857.08544921875,-187500.015625,-187500.015625,-187500.015625,121179.78125,15014.5380859375
6754.5342654999995,70287.296875,39033.3203125,-2074.107666015625,-187500.015625,-187500.015625,-187500.015625,126558.4140625,20691.79296875
6754.538265499999,90445.84375,59123.1796875,18249.41796875,-187500.015625,-187500.015625,-187500.015625,146835.9375,41039.2109375
6754.542265499999,85307.7578125,54211.296875,12546.6826171875,-187500.015625,-187500.015625,-187500.015625,141628.5625,35445.62109375
6754.546265499999,66562.21875,35522.62109375,-6338.59716796875,-187500.015625,-187500.015625,-187500.015625,122760.609375,16556.71875
6754.550265499999,67646.75,36454.8671875,-4895.30029296875,-187500.015625,-187500.015625,-187500.015625,123885.859375,17974.69140625
6754.554265499999,88137.78125,56808.07421875,15970.947265625,-187500.015625,-187500.015625,-187500.015625,144516.25,38758.05859375
6754.558265499999,88970.8046875,57812.02734375,16336.7333984375,-187500.015625,-187500.015625,-187500.015625,145326.21875,39207.55078125
6754.562265499999,69128.2265625,38081.8515625,-3790.3193359375,-187500.015625,-187500.015625,-187500.015625,125335.75,19105.533203125
6754.5536607,65690.953125,34516.50390625,-6849.55810546875,-187500.015625,-187500.015625,-187500.015625,121924.8125,15957.3125
6754.5576607,84884.125,53552.72265625,12745.568359375,-187500.015625,-187500.015625,-187500.015625,141250.015625,35505.9453125
6754.5616607,91627.1796875,60432.48046875,19077.90625,-187500.015625,-187500.015625,-187500.015625,148007.75,41964.9765625
6754.5656607,72404.6796875,41364.31640625,-556.0667114257812,-187500.015625,-187500.015625,-187500.015625,128633.0390625,22383.103515625
6754.5696607,64768.0,33634.390625,-7885.47216796875,-187500.015625,-187500.015625,-187500.015625,120986.328125,14961.162109375
6754.5736607,81085.6484375,49770.40625,8909.8974609375,-187500.015625,-187500.015625,-187500.015625,137427.875,31667.21484375
6754.5776607,93033.3046875,61798.34765625,20592.125,-187500.015625,-187500.015625,-187500.015625,149428.34375,43452.68359375
6754.5816607,76091.9765625,45046.90234375,3154.680419921875,-187500.015625,-187500.015625,-187500.015625,132336.15625,26081.06640625
6754.5856607,64772.11328125,33663.55859375,-7940.30078125,-187500.015625,-187500.015625,-187500.015625,120980.1796875,14897.6162109375
6754.5896606999995,77279.5,45993.02734375,5039.513671875,-187500.015625,-187500.015625,-187500.015625,133599.390625,27799.87109375
6754.598489,93034.6875,61768.84375,20675.431640625,-187500.015625,-187500.015625,-187500.015625,149436.796875,43521.640625
6754.602489,79533.25,48475.92578125,6607.46630859375,-187500.015625,-187500.015625,-187500.015625,135801.59375,29550.056640625
6754.606489,65274.1328125,34193.20703125,-7507.19091796875,-187500.015625,-187500.015625,-187500.015625,121478.7578125,15338.59375
6754.610489,73822.828125,42559.15234375,1520.3880615234375,-187500.015625,-187500.015625,-187500.015625,130118.734375,24269.12109375
6754.614489,92285.3046875,60987.96484375,20037.310546875,-187500.015625,-187500.015625,-187500.015625,148696.4375,42834.2578125
6754.6184889999995,83258.59375,52186.83203125,10413.990234375,-187500.015625,-187500.015625,-187500.015625,139568.765625,33342.38671875
6754.622488999999,66467.765625,35407.35546875,-6366.8271484375,-187500.015625,-187500.015625,-187500.015625,122669.9296875,16491.7421875
6754.626488999999,70624.453125,39398.2578125,-1775.42138671875,-187500.015625,-187500.015625,-187500.015625,126893.3984375,20998.525390625
6754.630488999999,89859.8046875,58544.89453125,17635.080078125,-187500.015625,-187500.015625,-187500.015625,146247.171875,40433.03125
6754.634488999999,86084.796875,54964.86328125,13359.9501953125,-187500.015625,-187500.015625,-187500.015625,142419.546875,36243.77734375
6754.6287964,68189.4296875,37149.26953125,-4672.58740234375,-187500.015625,-187500.015625,-187500.015625,124405.5625,18195.392578125
6754.6327964,68242.8515625,37062.27734375,-4257.98486328125,-187500.015625,-187500.015625,-187500.015625,124493.5390625,18553.04296875
6754.6367964,87083.828125,55770.8203125,14911.9443359375,-187500.015625,-187500.015625,-187500.015625,143460.609375,37676.97265625
6754.6407964,88913.359375,57766.31640625,16306.8935546875,-187500.015625,-187500.015625,-187500.015625,145276.609375,39161.0625
