timestamp,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
2041.0372748999998,4594.1328125,-13939.083984375,-48798.1953125,-187500.015625,-187500.015625,-187500.015625,83133.671875,-38251.34375
2041.0412748999997,6379.5009765625,-12193.14453125,-46935.109375,-187500.015625,-187500.015625,-187500.015625,84917.0078125,-36382.5390625
2041.0452748999996,8755.55859375,-9783.224609375,-44549.015625,-187500.015625,-187500.015625,-187500.015625,87309.2890625,-34000.48828125
2041.0492748999995,6908.27587890625,-11577.443359375,-46506.11328125,-187500.015625,-187500.015625,-187500.015625,85462.5234375,-35956.6484375
2041.0532748999995,4557.81103515625,-13966.46484375,-48855.37109375,-187500.015625,-187500.015625,-187500.015625,83096.1640625,-38306.75390625
2041.0572748999994,5802.982421875,-12748.6748046875,-47521.75390625,-187500.015625,-187500.015625,-187500.015625,84334.453125,-36978.48046875
2041.0612748999993,8456.7822265625,-10081.083984375,-44846.8515625,-187500.015625,-187500.015625,-187500.015625,86999.203125,-34296.203125
2041.0652748999992,7465.01318359375,-11036.083984375,-45943.25,-187500.015625,-187500.015625,-187500.015625,86019.078125,-35380.375
2041.069274899999,4673.951171875,-13843.5302734375,-48758.1171875,-187500.015625,-187500.015625,-187500.015625,83221.984375,-38196.91796875
2041.073274899999,5399.3095703125,-13152.4365234375,-47940.625,-187500.015625,-187500.015625,-187500.015625,83938.0625,-37385.1484375
2041.0712592999998,8087.48681640625,-10459.8115234375,-45209.84375,-187500.015625,-187500.015625,-187500.015625,86628.96875,-34657.7421875
2041.0752592999997,7941.3291015625,-10563.009765625,-45446.9296875,-187500.015625,-187500.015625,-187500.015625,86492.6875,-34884.12109375
2041.0792592999996,4899.591796875,-13605.9541015625,-48539.6953125,-187500.015625,-187500.015625,-187500.015625,83450.6640625,-37980.171875
2041.0832592999996,4957.08056640625,-13582.88671875,-48387.97265625,-187500.015625,-187500.015625,-187500.015625,83500.0625,-37840.96875
2041.0872592999995,7790.07470703125,-10751.255859375,-45492.52734375,-187500.015625,-187500.015625,-187500.015625,86330.4375,-34950.55078125
2041.0912592999994,8906.96875,-9595.0224609375,-44440.23046875,-187500.015625,-187500.015625,-187500.015625,87458.0390625,-33891.3671875
2041.0952592999993,5591.19970703125,-12896.7333984375,-47854.59375,-187500.015625,-187500.015625,-187500.015625,84142.40625,-37302.1796875
2041.0992592999992,4674.912109375,-13846.056640625,-48688.06640625,-187500.015625,-187500.015625,-187500.015625,83213.375,-38150.6484375
2041.103259299999,7293.88818359375,-11240.9384765625,-45988.1796875,-187500.015625,-187500.015625,-187500.015625,85831.546875,-35455.1640625
2041.107259299999,9196.5361328125,-9307.490234375,-44125.046875,-187500.015625,-187500.015625,-187500.015625,87741.796875,-33585.41796875
2041.1081666,6250.39697265625,-12231.298828125,-47185.31640625,-187500.015625,-187500.015625,-187500.015625,84802.65625,-36640.56640625
2041.1121666,4618.58544921875,-13899.455078125,-48761.984375,-187500.015625,-187500.015625,-187500.015625,83154.7734375,-38226.84765625
2041.1161665999998,6804.0048828125,-11734.7998046875,-46483.8515625,-187500.015625,-187500.015625,-187500.015625,85342.2421875,-35951.91015625
2041.1201665999997,9299.8232421875,-9214.6181640625,-44003.6328125,-187500.015625,-187500.015625,-187500.015625,87846.421875,-33461.5
2041.1241665999996,7007.1376953125,-11475.4306640625,-46420.796875,-187500.015625,-187500.015625,-187500.015625,85560.625,-35868.6953125
2041.1281665999995,4634.61181640625,-13878.421875,-48764.84375,-187500.015625,-187500.015625,-187500.015625,83174.5546875,-38222.734375
2041.1321665999994,6321.05078125,-12223.38671875,-46985.37890625,-187500.015625,-187500.015625,-187500.015625,84853.5703125,-36444.33984375
2041.1361665999993,9266.8095703125,-9258.6962890625,-44024.3984375,-187500.015625,-187500.015625,-187500.015625,87807.375,-33480.36328125
2041.1401665999992,7752.814453125,-10738.0458984375,-45668.76953125,-187500.015625,-187500.015625,-187500.015625,86301.671875,-35108.17578125
2041.1441665999992,4742.1015625,-13766.193359375,-48683.640625,-187500.015625,-187500.015625,-187500.015625,83280.4296875,-38133.55078125
2041.1347578,5717.88916015625,-12821.162109375,-47593.01171875,-187500.015625,-187500.015625,-187500.015625,84257.3359375,-37059.28125
2041.1387578,8850.083984375,-9683.0888671875,-44418.4140625,-187500.015625,-187500.015625,-187500.015625,87396.4375,-33884.8203125
2041.1427577999998,8339.837890625,-10155.939453125,-45046.25390625,-187500.015625,-187500.015625,-187500.015625,86894.6640625,-34495.4921875
2041.1467577999997,4900.2177734375,-13590.77734375,-48531.13671875,-187500.015625,-187500.015625,-187500.015625,83442.03125,-37984.80078125
2041.1507577999996,5188.77880859375,-13346.2490234375,-48145.32421875,-187500.015625,-187500.015625,-187500.015625,83718.640625,-37607.14453125
2041.1547577999995,8215.1376953125,-10321.4541015625,-45064.69140625,-187500.015625,-187500.015625,-187500.015625,86751.2578125,-34525.19921875
2041.1587577999994,8622.23046875,-9880.119140625,-44743.65625,-187500.015625,-187500.015625,-187500.015625,87176.8359375,-34192.9375
2041.1627577999993,5065.7548828125,-13428.5703125,-48373.9140625,-187500.015625,-187500.015625,-187500.015625,83617.453125,-37828.5859375
2041.1667577999992,4595.5185546875,-13929.4287109375,-48753.3125,-187500.015625,-187500.015625,-187500.015625,83126.0,-38222.19921875
2041.1707577999991,7485.64404296875,-11051.7529296875,-45797.4296875,-187500.015625,-187500.015625,-187500.015625,86018.3828125,-35259.8984375
2041.1768723,8795.388671875,-9710.6484375,-44550.87109375,-187500.015625,-187500.015625,-187500.015625,87345.2734375,-34003.41796875
2041.1808723,5360.126953125,-13125.32421875,-48088.234375,-187500.015625,-187500.015625,-187500.015625,83907.6875,-37541.90234375
2041.1848722999998,4313.283203125,-14209.00390625,-49047.03515625,-187500.015625,-187500.015625,-187500.015625,82854.03125,-38518.0
2041.1888722999997,6955.10302734375,-11575.9013671875,-46326.94140625,-187500.015625,-187500.015625,-187500.015625,85494.0625,-35796.09375
2041.1928722999996,8836.046875,-9671.2646484375,-44488.28515625,-187500.015625,-187500.015625,-187500.015625,87382.265625,-33949.4609375
2041.1968722999995,5582.8173828125,-12901.1142578125,-47860.58203125,-187500.015625,-187500.015625,-187500.015625,84134.4921875,-37316.640625
2041.2008722999994,3863.38720703125,-14652.126953125,-49520.3125,-187500.015625,-187500.015625,-187500.015625,82401.203125,-38987.72265625
2041.2048722999994,6289.9150390625,-12252.2431640625,-47000.93359375,-187500.015625,-187500.015625,-187500.015625,84824.3984375,-36469.12890625
