timestamp,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
7015.2597975,78789.8515625,47496.5625,5347.1630859375,-187500.015625,-187500.015625,-187500.015625,134865.375,28827.89453125
7015.2637975,54681.3984375,23469.578125,-18908.861328125,-187500.015625,-187500.015625,-187500.015625,110606.625,4538.119140625
7015.2677975,56475.90625,25044.705078125,-16570.17578125,-187500.015625,-187500.015625,-187500.015625,112471.8515625,6753.0654296875
7015.2717975,82688.4453125,51080.015625,10013.7607421875,-187500.015625,-187500.015625,-187500.015625,138851.03125,33317.80078125
7015.2757974999995,82899.9140625,51553.13671875,9569.02734375,-187500.015625,-187500.015625,-187500.015625,139014.96875,33043.41015625
7015.279797499999,57558.84765625,26363.279296875,-16092.9208984375,-187500.015625,-187500.015625,-187500.015625,113493.1953125,7381.66357421875
7015.283797499999,53640.25390625,22249.84375,-19532.49609375,-187500.015625,-187500.015625,-187500.015625,109609.2890625,3817.253173828125
7015.287797499999,78333.546875,46719.7734375,5656.75732421875,-187500.015625,-187500.015625,-187500.015625,134466.265625,28946.8046875
7015.291797499999,86098.8984375,54685.28515625,12910.9267578125,-187500.015625,-187500.015625,-187500.015625,142240.734375,36355.58203125
7015.295797499999,61269.55078125,30075.166015625,-12406.044921875,-187500.015625,-187500.015625,-187500.015625,117222.6953125,11084.5205078125
7015.2997764,51743.86328125,20403.5,-21552.0,-187500.015625,-187500.015625,-187500.015625,107689.9453125,1831.8148193359375
7015.3037764,73230.1484375,41639.5546875,533.1561889648438,-187500.015625,-187500.015625,-187500.015625,129334.03125,23806.462890625
7015.3077764,88106.734375,56641.9140625,15082.1298828125,-187500.015625,-187500.015625,-187500.015625,144273.09375,38486.46484375
7015.3117764,65638.4921875,34445.84765625,-8018.0625,-187500.015625,-187500.015625,-187500.015625,121617.9453125,15481.689453125
7015.3157764,51084.82421875,19795.732421875,-22285.8515625,-187500.015625,-187500.015625,-187500.015625,107023.375,1103.5726318359375
7015.3197764,68174.03125,36619.48828125,-4584.00732421875,-187500.015625,-187500.015625,-187500.015625,124252.96875,18695.759765625
7015.3237764,88624.625,57102.73828125,15734.3759765625,-187500.015625,-187500.015625,-187500.015625,144809.90625,39114.8359375
7015.3277763999995,70385.0625,39170.76171875,-3224.619140625,-187500.015625,-187500.015625,-187500.015625,126404.6328125,20282.599609375
7015.331776399999,51508.12109375,20256.224609375,-21958.30859375,-187500.015625,-187500.015625,-187500.015625,107438.0625,1456.2608642578125
7015.335776399999,63344.3515625,31821.955078125,-9517.529296875,-187500.015625,-187500.015625,-187500.015625,119384.3359375,13775.8271484375
7015.3436783,87690.453125,56113.25,14895.671875,-187500.015625,-187500.015625,-187500.015625,143864.5,38248.26171875
7015.3476783,75211.1875,43949.40625,1664.4002685546875,-187500.015625,-187500.015625,-187500.015625,131255.84375,25171.57421875
7015.3516783,52874.3046875,21643.640625,-20714.880859375,-187500.015625,-187500.015625,-187500.015625,108789.203125,2753.623046875
7015.355678299999,59000.9609375,27526.708984375,-14004.5078125,-187500.015625,-187500.015625,-187500.015625,115003.8125,9336.435546875
7015.359678299999,85282.8359375,53677.2890625,12576.5,-187500.015625,-187500.015625,-187500.015625,141446.515625,35889.0546875
7015.363678299999,79892.328125,48581.58203125,6486.14111328125,-187500.015625,-187500.015625,-187500.015625,135976.6875,29950.95703125
7015.367678299999,55200.00390625,23996.453125,-18396.177734375,-187500.015625,-187500.015625,-187500.015625,111125.40625,5043.85009765625
7015.371678299999,55508.5234375,24083.2890625,-17560.177734375,-187500.015625,-187500.015625,-187500.015625,111493.3203125,5757.6083984375
7015.375678299999,81633.2890625,50016.296875,8960.1435546875,-187500.015625,-187500.015625,-187500.015625,137781.984375,32262.10546875
7015.379678299999,84020.5,52653.53515625,10710.7998046875,-187500.015625,-187500.015625,-187500.015625,140136.515625,34195.12890625
7015.3944502,58542.97265625,27344.20703125,-15165.94921875,-187500.015625,-187500.015625,-187500.015625,114463.375,8354.076171875
7015.3984502,52979.35546875,21599.51953125,-20193.03515625,-187500.015625,-187500.015625,-187500.015625,108935.921875,3134.474609375
7015.4024502,77053.1875,45439.80078125,4412.6591796875,-187500.015625,-187500.015625,-187500.015625,133178.734375,27667.927734375
7015.4064502,86903.0,55470.61328125,13774.84375,-187500.015625,-187500.015625,-187500.015625,143050.96875,37199.0703125
7015.4104502,62416.5546875,31219.173828125,-11247.5546875,-187500.015625,-187500.015625,-187500.015625,118369.3203125,12235.322265625
7015.4144502,51461.31640625,20127.478515625,-21844.716796875,-187500.015625,-187500.015625,-187500.015625,107398.296875,1527.16064453125
